Code;Name;Type
35.14.02.2012;Ngembal;6
35.14.03;Puspo;4
35.14.03.2001;Kemiri;6
35.14.03.2002;Janjangwulung;6
35.14.03.2003;Palangsari;6
35.14.03.2004;Puspo;6
35.14.03.2005;Jimbaran;6
35.14.03.2006;Pusungmalang;6
35.14.03.2007;Keduwung;6
35.14.04;Lumbang;4
35.14.04.2001;Wonorejo;6
35.14.04.2002;Banjarimbo;6
35.14.04.2003;Welulang;6
35.14.04.2004;Watulumbung;6
35.14.04.2005;Panditan;6
35.14.04.2006;Bulukandang;6
35.14.04.2007;Lumbang;6
35.14.04.2008;Pancur;6
35.14.04.2009;Kronto;6
35.14.04.2010;Karangasem;6
35.14.04.2011;Cukurguling;6
35.14.04.2012;Karangjati;6
35.14.05;Pasrepan;4
35.14.05.2001;Ngantungan;6
35.14.05.2002;Galih;6
35.14.05.2003;Petung;6
35.14.05.2004;Klakah;6
35.14.05.2005;Sibon;6
35.14.05.2006;Mangguan;6
35.14.05.2007;Ampelsari;6
35.14.05.2008;Tempuran;6
35.14.05.2009;Sapulante;6
35.14.05.2010;Pohgedang;6
35.14.05.2011;Pasrepan;6
35.14.05.2012;Rejosalam;6
35.14.05.2013;Cengkrong;6
35.14.05.2014;Lemahbang;6
35.14.05.2015;Tambakrejo;6
35.14.05.2016;Pohgading;6
35.14.05.2017;Jogorepuh;6
35.14.06;Kejayan;4
35.14.06.1024;Kejayan;5
35.14.06.2001;Oro-Oro Pule;6
35.14.06.2002;Kedung Pengaron;6
35.14.06.2003;Benerwojo;6
35.14.06.2004;Cobanjoyo;6
35.14.06.2005;Kepuh;6
35.14.06.2006;Lorokan;6
35.14.06.2007;Klangrong;6
35.14.06.2008;Linggo;6
35.14.06.2009;Ambal-Ambil;6
35.14.06.2010;Kedemungan;6
35.14.06.2011;Wrati;6
35.14.06.2012;Pacarkeling;6
35.14.06.2013;Luwuk;6
35.14.06.2014;Sumbersuko;6
35.14.06.2015;Sumber Banteng;6
35.14.06.2016;Kurung;6
35.14.06.2017;Tanggulangin;6
35.14.06.2018;Randugong;6
35.14.06.2019;Wangkal Wetan;6
35.14.06.2020;Klinter;6
35.14.06.2021;Tundosoro;6
35.14.06.2022;Ketangirejo;6
35.14.06.2023;Patebon;6
35.14.06.2025;Sladi;6
35.14.07;Wonorejo;4
35.14.07.2001;Karangmenggah;6
35.14.07.2002;Karang Jatianyar;6
35.14.07.2003;Pakijangan;6
35.14.07.2004;Cobanblimbing;6
35.14.07.2005;Wonorejo;6
35.14.07.2006;Wonosari;6
35.14.07.2007;Tamansari;6
35.14.07.2008;Jatigunting;6
35.14.07.2009;Rebono;6
35.14.07.2010;Karangsono;6
35.14.07.2011;Kendangdukuh;6
35.14.07.2012;Karangasem;6
35.14.07.2013;Kluwut;6
35.14.07.2014;Sambisirah;6
35.14.07.2015;Lebaksari;6
35.14.08;Purwosari;4
35.14.08.1006;Purwosari;5
35.14.08.2001;Sumberrejo;6
35.14.08.2002;Sekarmojo;6
35.14.08.2003;Tejowangi;6
35.14.08.2004;Kertosari;6
35.14.08.2005;Martopuro;6
35.14.08.2007;Sengonagung;6
35.14.08.2008;Pager;6
35.14.08.2009;Cendono;6
35.14.08.2010;Karangrejo;6
35.14.08.2011;Sumbersuko;6
35.14.08.2012;Pucangsari;6
35.14.08.2013;Kayoman;6
35.14.08.2014;Sukodermo;6
35.14.08.2015;Bakalan;6
35.14.09;Sukorejo;4
35.14.09.2001;Gunting;6
35.14.09.2002;Pakukerto;6
35.14.09.2003;Glagahsari;6
35.14.09.2004;Sukorejo;6
35.14.09.2005;Karangsono;6
35.14.09.2006;Sebandung;6
35.14.09.2007;Dukuhsari;6
35.14.09.2008;Lecari;6
35.14.09.2009;Lemahbang;6
35.14.09.2010;Ngadimulyo;6
35.14.09.2011;Tanjungarum;6
35.14.09.2012;Suwayuwo;6
35.14.09.2013;Mojotengah;6
35.14.09.2014;Kalirejo;6
35.14.09.2015;Candibinangun;6
35.14.09.2016;Kenduruan;6
35.14.09.2017;Sukorame;6
35.14.09.2018;Curahrejo;6
35.14.09.2019;Wonokerto;6
35.14.10;Prigen;4
35.14.10.1007;Ledug;5
35.14.10.1008;Pecalukan;5
35.14.10.1009;Prigen;5
35.14.10.2001;Jatiarjo;6
35.14.10.2002;Watuagung;6
35.14.10.2003;Dayurejo;6
35.14.10.2004;Bulukandang;6
35.14.10.2005;Ketanireng;6
35.14.10.2006;Sukolelo;6
35.14.10.2010;Lumbangrejo;6
35.14.10.2011;Sukoreno;6
35.14.10.2012;Sekarjoho;6
35.14.10.2013;Gambiran;6
35.14.10.2014;Candiwates;6
35.14.11;Pandaan;4
35.14.11.1006;Kutorejo;5
35.14.11.1007;Jogosari;5
35.14.11.1008;Petungasri;5
35.14.11.1011;Pandaan;5
35.14.11.2001;Plintahan;6
35.14.11.2002;Durensewu;6
35.14.11.2003;Karangjati;6
35.14.11.2004;Wedoro;6
35.14.11.2005;Tunggulwulung;6
35.14.11.2009;Sumbergedang;6
35.14.11.2010;Tawangrejo;6
35.14.11.2012;Nogosari;6
35.14.11.2013;Kebonwaris;6
35.14.11.2014;Sebani;6
35.14.11.2015;Banjarsari;6
35.14.11.2016;Banjarkejen;6
35.14.11.2017;Kemirisewu;6
35.14.11.2018;Sumberrejo;6
35.14.12;Gempol;4
35.14.12.2001;Wonosunyo;6
35.14.12.2002;Sumbersuko;6
35.14.12.2003;Wonosari;6
35.14.12.2004;Kepulungan;6
35.14.12.2005;Randupitu;6
35.14.12.2006;Ngerong;6
35.14.12.2007;Karangrejo;6
35.14.12.2008;Bulusari;6
35.14.12.2009;Jeruk Purut;6
35.14.12.2010;Watukosek;6
35.14.12.2011;Carat;6
35.14.12.2012;Kejapanan;6
35.14.12.2013;Winong;6
35.14.12.2014;Legok;6
35.14.12.2015;Gempol;6
35.14.13;Beji;4
35.14.13.1013;Glanggang;5
35.14.13.1014;Pagak;5
35.14.13.2001;Baujeng;6
35.14.13.2002;Ngembe;6
35.14.13.2003;Kenep;6
35.14.13.2004;Sidowayah;6
35.14.13.2005;Gajahbendo;6
35.14.13.2006;Gununggangsir;6
35.14.13.2007;Wonokoyo;6
35.14.13.2008;Gunungsari;6
35.14.13.2009;Cangkringmalang;6
35.14.13.2010;Kedungringin;6
35.14.13.2011;Kedungboto;6
35.14.13.2012;Beji;6
35.14.14;Bangil;4
35.14.14.1001;Kolursari;5
35.14.14.1002;Kiduldalem;5
35.14.14.1003;Pogar;5
35.14.14.1004;Kauman;5
35.14.14.1005;Bendomungal;5
35.14.14.1006;Kersikan;5
35.14.14.1007;Gempeng;5
35.14.14.1008;Dermo;5
35.14.14.1009;Latek;5
35.14.14.1012;Kalianyar;5
35.14.14.1014;Kalirejo;5
35.14.14.2010;Masangan;6
35.14.14.2011;Raci;6
35.14.14.2013;Manaruwi;6
35.14.14.2015;Tambakan;6
35.14.15;Rembang;4
35.14.15.2001;Kalisat;6
35.14.15.2002;Tampung;6
35.14.15.2003;Pajaran;6
35.14.15.2004;Siyar;6
35.14.15.2005;Genengwaru;6
35.14.15.2006;Kanigoro;6
35.14.15.2007;Sumberglagah;6
35.14.15.2008;Krengih;6
35.14.15.2009;Rembang;6
35.14.15.2010;Orobulu;6
35.14.15.2011;Kedungbanteng;6
35.14.15.2012;Oro-Oro Ombowetan;6
35.14.15.2013;Oro-Oro Ombokulon;6
35.14.15.2014;Pekoren;6
35.14.15.2015;Pejangkungan;6
35.14.15.2016;Pandean;6
35.14.15.2017;Mojoparon;6
35.14.16;Kraton;4
35.14.16.2001;Pukul;6
35.14.16.2002;Gambirkuning;6
35.14.16.2003;Mulyorejo;6
35.14.16.2004;Kebotohan;6
35.14.16.2005;Ngabar;6
35.14.16.2006;Slambrit;6
35.14.16.2007;Jeruk;6
35.14.16.2008;Klampisrejo;6
35.14.16.2009;Plinggisan;6
35.14.16.2010;Tambaksari;6
35.14.16.2011;Dhompo;6
35.14.16.2012;Ngempit;6
35.14.16.2013;Sidogiri;6
35.14.16.2014;Karanganyar;6
35.14.16.2015;Selotambak;6
35.14.16.2016;Curahdukuh;6
35.14.16.2017;Rejosari;6
35.14.16.2018;Asemkandang;6
35.14.16.2019;Tambakrejo;6
35.14.16.2020;Kalirejo;6
35.14.16.2021;Semare;6
35.14.16.2022;Kraton;6
35.14.16.2023;Pulokerto;6
35.14.16.2024;Bendungan;6
35.14.16.2025;Gerongan;6
35.14.17;Pohjentrek;4
35.14.17.2001;Susukanrejo;6
35.14.17.2002;Warungdowo;6
35.14.17.2003;Pleret;6
35.14.17.2004;Parasrejo;6
35.14.17.2005;Logowok;6
35.14.17.2006;Tidu;6
35.14.17.2007;Sungiwetan;6
35.14.17.2008;Sungikulon;6
35.14.17.2009;Sukorejo;6
35.14.18;Gondangwetan;4
35.14.18.1016;Gondang Wetan;5
35.14.18.2001;Tebas;6
35.14.18.2002;Brambang;6
35.14.18.2003;Bayeman;6
35.14.18.2004;Keboncandi;6
35.14.18.2005;Tenggilisrejo;6
35.14.18.2006;Wonojati;6
35.14.18.2007;Wonosari;6
35.14.18.2008;Kersikan;6
35.14.18.2009;Karangsentul;6
35.14.18.2010;Gayam;6
35.14.18.2011;Lajuk;6
35.14.18.2012;Kalirejo;6
35.14.18.2013;Pateguhan;6
35.14.18.2014;Grogol;6
35.14.18.2015;Pekangkungan;6
35.14.18.2017;Ranggeh;6
35.14.18.2018;Sekarputih;6
35.14.18.2019;Bajangan;6
35.14.18.2020;Gondangrejo;6
35.14.19;Winongan;4
35.14.19.2001;Minggir;6
35.14.19.2002;Karangtengah;6
35.14.19.2003;Kedungrejo;6
35.14.19.2004;Umbulan;6
35.14.19.2005;Sidepan;6
35.14.19.2006;Sruwi;6
35.14.19.2007;Jeladri;6
35.14.19.2008;Sumberrejo;6
35.14.19.2009;Prodo;6
35.14.19.2010;Lebak;6
35.14.19.2011;Menyarik;6
35.14.19.2012;Kandung;6
35.14.19.2013;Mendalan;6
35.14.19.2014;Penataan;6
35.14.19.2015;Winongan Kidul;6
35.14.19.2016;Bandaran;6
35.14.19.2017;Winongan Lor;6
35.14.19.2018;Gading;6
35.14.20;Grati;4
35.14.20.1005;Gratitunon;5
35.14.20.2001;Kebonrejo;6
35.14.20.2002;Karanglo;6
35.14.20.2003;Rebalas;6
35.14.20.2004;Plososari;6
35.14.20.2006;Kalipang;6
35.14.20.2007;Trewung;6
35.14.20.2008;Kambinganrejo;6
35.14.20.2009;Karangkliwon;6
35.14.20.2010;Kedawungkulon;6
35.14.20.2011;Kedawungwetan;6
35.14.20.2012;Sumberagung;6
35.14.20.2013;Ranuklindungan;6
35.14.20.2014;Sumberdawesari;6
35.14.20.2015;Cukurgondang;6
35.14.21;Nguling;4
35.14.21.2001;Sanganom;6
35.14.21.2002;Sebalong;6
35.14.21.2003;Wotgalih;6
35.14.21.2004;Watestani;6
35.14.21.2005;Nguling;6
35.14.21.2006;Sedarum;6
35.14.21.2007;Dandanggendis;6
35.14.21.2008;Sumberanyar;6
35.14.21.2009;Sudimulyo;6
35.14.21.2010;Penunggul;6
35.14.21.2011;Mlaten;6
35.14.21.2012;Kedawang;6
35.14.21.2013;Randuati;6
35.14.21.2014;Kapasan;6
35.14.21.2015;Watuprapat;6
35.14.22;Lekok;4
35.14.22.2001;Rowogempol;6
35.14.22.2002;Gejugjati;6
35.14.22.2003;Alastlogo;6
35.14.22.2004;Balonganyar;6
35.14.22.2005;Branang;6
35.14.22.2006;Tampung;6
35.14.22.2007;Tambaklekok;6
35.14.22.2008;Jatirejo;6
35.14.22.2009;Pasinan;6
35.14.22.2010;Wates;6
35.14.22.2011;Semedusari;6
35.14.23;Rejoso;4
35.14.23.2001;Sadengrejo;6
35.14.23.2002;Pandanrejo;6
35.14.23.2003;Ketegan;6
35.14.23.2004;Toyaning;6
35.14.23.2005;Arjosari;6
35.14.23.2006;Kawisrejo;6
35.14.23.2007;Rejoso Kidul;6
35.14.23.2008;Manikrejo;6
35.14.23.2009;Karangpandan;6
35.14.23.2010;Sambirejo;6
35.14.23.2011;Kedungbako;6
35.14.23.2012;Rejosolor;6
35.14.23.2013;Patuguran;6
35.14.23.2014;Kemantrenrejo;6
35.14.23.2015;Segoropuro;6
35.14.23.2016;Jarangan;6
35.14.24;Tosari;4
35.14.24.2001;Mororejo;6
35.14.24.2002;Podokoyo;6
35.14.24.2003;Ngadiwono;6
35.14.24.2004;Tosari;6
35.14.24.2005;Wonokitri;6
35.14.24.2006;Baledono;6
35.14.24.2007;Sedaeng;6
35.14.24.2008;Kandangan;6
35.15;Kabupaten Sidoarjo;2
35.15.01;Tarik;4
35.15.01.2001;Mliriprowo;6
35.15.01.2002;Kedungbocok;6
35.15.01.2003;Singogalih;6
35.15.01.2004;Tarik;6
35.15.01.2005;Mergobener;6
35.15.01.2006;Mergosari;6
35.15.01.2007;Kendalsewu;6
35.15.01.2008;Klantingsari;6
35.15.01.2009;Kalimati;6
35.15.01.2010;Gempolklutuk;6
35.15.01.2011;Banjarwungu;6
35.15.01.2012;Balongmacekan;6
35.15.01.2013;Gampingrowo;6
35.15.01.2014;Sebani;6
35.15.01.2015;Kramattemenggung;6
35.15.01.2016;Mindugading;6
35.15.01.2017;Kemuning;6
35.15.01.2018;Janti;6
35.15.01.2019;Segodobancang;6
35.15.01.2020;Kedinding;6
35.15.02;Prambon;4
35.15.02.2001;Prambon;6
35.15.02.2002;Kajartengguli;6
35.15.02.2003;Gedangrowo;6
35.15.02.2004;Wirobiting;6
35.15.02.2005;Simpang;6
35.15.02.2006;Bulang;6
35.15.02.2007;Gampang;6
35.15.02.2008;Jatikalang;6
35.15.02.2009;Jatialun-alun;6
35.15.02.2010;Pejangkungan;6
35.15.02.2011;Kedungsugo;6
35.15.02.2012;Kedungwonokerto;6
35.15.02.2013;Bendotretek;6
35.15.02.2014;Wonoplintahan;6
35.15.02.2015;Kedungkembar;6
35.15.02.2016;Jedongcangkring;6
35.15.02.2017;Cangkringturi;6
35.15.02.2018;Simogirang;6
35.15.02.2019;Temu;6
35.15.02.2020;Watutulis;6
35.15.03;Krembung;4
35.15.03.2001;Tambakrejo;6
35.15.03.2002;Keper;6
35.15.03.2003;Kedungsumur;6
35.15.03.2004;Kedungrawan;6
35.15.03.2005;Tanjekwagir;6
35.15.03.2006;Mojoruntut;6
35.15.03.2007;Gading;6
35.15.03.2008;Wangkal;6
35.15.03.2009;Jenggot;6
35.15.03.2010;Waung;6
35.15.03.2011;Ploso;6
35.15.03.2012;Rejeni;6
35.15.03.2013;Kandangan;6
35.15.03.2014;Krembung;6
35.15.03.2015;Lemujut;6
35.15.03.2016;Cangkring;6
35.15.03.2017;Keret;6
35.15.03.2018;Wonomlati;6
35.15.03.2019;Balonggarut;6
35.15.04;Porong;4
35.15.04.1003;Porong;5
35.15.04.1004;Juwetkenongo;5
35.15.04.1006;Gedang;5
35.15.04.2001;Kebonagung;6
35.15.04.2002;Kedungsolo;6
35.15.04.2007;Kesambi;6
35.15.04.2008;Kebakalan;6
35.15.04.2009;Lajuk;6
35.15.04.2010;Kedungboto;6
35.15.04.2011;Candipari;6
35.15.04.2012;Pamotan;6
35.15.04.2015;Glagaharum;6
35.15.04.2016;Plumbon;6
35.15.04.2018;Wunut;6
35.15.04.2019;Pesawahan;6
35.15.05;Jabon;4
35.15.05.2001;Panggreh;6
35.15.05.2002;Trompoasri;6
35.15.05.2003;Kedungrejo;6
35.15.05.2004;Semambung;6
35.15.05.2005;Kedungpandan;6
35.15.05.2006;Kupang;6
35.15.05.2007;Tambakkalisogo;6
35.15.05.2008;Balongtani;6
35.15.05.2009;Jemirahan;6
35.15.05.2010;Dukuhsari;6
35.15.05.2011;Kedungcangkring;6
35.15.05.2014;Keboguyang;6
35.15.05.2015;Permisan;6
35.15.06;Tanggulangin;4
35.15.06.2001;Kalisampurno;6
35.15.06.2002;Ketapang;6
35.15.06.2004;Kalitengah;6
35.15.06.2005;Gempolsari;6
35.15.06.2006;Sentul;6
35.15.06.2007;Penatarsewu;6
35.15.06.2008;Banjarasri;6
35.15.06.2009;Banjarpanji;6
35.15.06.2010;Kedungbanteng;6
35.15.06.2011;Kalidawir;6
35.15.06.2012;Putat;6
35.15.06.2013;Ngaban;6
35.15.06.2014;Kludan;6
35.15.06.2015;Boro;6
35.15.06.2016;Kedensari;6
35.15.06.2017;Ketegan;6
35.15.06.2018;Ganggangpanjang;6
35.15.06.2019;Randegan;6
35.15.07;Candi;4
35.15.07.2001;Karangtanjung;6
35.15.07.2002;Sumorame;6
35.15.07.2003;Ngampelsari;6
35.15.07.2004;Balonggabus;6
35.15.07.2005;Balongdowo;6
35.15.07.2006;Kendalpecabean;6
35.15.07.2007;Kedungpeluk;6
35.15.07.2008;Kalipecabean;6
35.15.07.2009;Klurak;6
35.15.07.2010;Kebonsari;6
35.15.07.2011;Gelam;6
35.15.07.2012;Candi;6
35.15.07.2013;Sugihwaras;6
35.15.07.2014;Kedungkendo;6
35.15.07.2015;Durungbanjar;6
35.15.07.2016;Durungbedug;6
35.15.07.2017;Jambangan;6
35.15.07.2018;Sidodadi;6
35.15.07.2019;Sepande;6
35.15.07.2020;Sumokali;6
35.15.07.2021;Tenggulunan;6
35.15.07.2022;Bligo;6
35.15.07.2023;Wedoroklurak;6
35.15.07.2024;Larangan;6
35.15.08;Sidoarjo;4
35.15.08.1004;Sidokare;5
35.15.08.1005;Celep;5
35.15.08.1006;Sekardangan;5
35.15.08.1007;Gebang;5
35.15.08.1009;Bulusidokare;5
35.15.08.1010;Pucanganom;5
35.15.08.1011;Pekauman;5
35.15.08.1012;Lemahputro;5
35.15.08.1013;Sidokumpul;5
35.15.08.1014;Sidoklumpuk;5
35.15.08.1017;Pucang;5
35.15.08.1018;Magersari;5
35.15.08.1020;Cemengkalang;5
35.15.08.1022;Urangagung;5
35.15.08.2001;Lebo;6
35.15.08.2002;Suko;6
35.15.08.2003;Banjarbendo;6
35.15.08.2008;Rangkahkidul;6
35.15.08.2015;Blurukidul;6
35.15.08.2016;Kemiri;6
35.15.08.2019;Jati;6
35.15.08.2021;Cemengbakalan;6
35.15.08.2023;Sarirogo;6
35.15.08.2024;Sumput;6
35.15.09;Tulangan;4
35.15.09.2001;Janti;6
35.15.09.2002;Kebaron;6
35.15.09.2003;Kenongo;6
35.15.09.2004;Gelang;6
35.15.09.2005;Jiken;6
35.15.09.2006;Pangkemiri;6
35.15.09.2007;Kepatihan;6
35.15.09.2008;Tulangan;6
35.15.09.2009;Kepadangan;6
35.15.09.2010;Tlasih;6
35.15.09.2011;Kajeksan;6
35.15.09.2012;Singopadu;6
35.15.09.2013;Kemantren;6
35.15.09.2014;Kepunten;6
35.15.09.2015;Kepuhkemiri;6
35.15.09.2016;Grinting;6
35.15.09.2017;Modong;6
35.15.09.2018;Grogol;6
35.15.09.2019;Medalem;6
35.15.09.2020;Sudimoro;6
35.15.09.2021;Kedondong;6
35.15.09.2022;Grabagan;6
35.15.10;Wonoayu;4
35.15.10.2001;Tanggul;6
35.15.10.2002;Simoketawang;6
35.15.10.2003;Popoh;6
35.15.10.2004;Jimbarankulon;6
35.15.10.2005;Jimbaranwetan;6
35.15.10.2006;Ketimang;6
35.15.10.2007;Pilang;6
35.15.10.2008;Sumberejo;6
35.15.10.2009;Mojorangagung;6
35.15.10.2010;Wonokasian;6
35.15.10.2011;Ploso;6
35.15.10.2012;Mulyodadi;6
35.15.10.2013;Wonoayu;6
35.15.10.2014;Semambung;6
35.15.10.2015;Simoangin-angin;6
35.15.10.2016;Wonokalang;6
35.15.10.2017;Pagerngumbuk;6
35.15.10.2018;Plaosan;6
35.15.10.2019;Lambangan;6
35.15.10.2020;Sawocangkring;6
35.15.10.2021;Becirongengor;6
35.15.10.2022;Karangpuri;6
35.15.10.2023;Candinegoro;6
35.15.11;Krian;4
35.15.11.1013;Kemasan;5
35.15.11.1015;Tambakkemerakan;5
35.15.11.1016;Krian;5
35.15.11.2001;Tropodo;6
35.15.11.2002;Sedenganmijen;6
35.15.11.2003;Katerungan;6
35.15.11.2004;Jerukgamping;6
35.15.11.2005;Gamping;6
35.15.11.2006;Terik;6
35.15.11.2007;Junwangi;6
35.15.11.2008;Terungkulon;6
35.15.11.2009;Terungwetan;6
35.15.11.2010;Jatikalang;6
35.15.11.2011;Keboharan;6
35.15.11.2012;Ponokawan;6
35.15.11.2014;Sidomojo;6
35.15.11.2017;Kraton;6
35.15.11.2018;Sidomulyo;6
35.15.11.2019;Tempel;6
35.15.11.2020;Watugolong;6
35.15.11.2021;Barengkrajan;6
35.15.11.2022;Sidorejo;6
35.15.12;Balongbendo;4
35.15.12.2001;Wonokupang;6
35.15.12.2002;Sumokembangsri;6
35.15.12.2003;Singkalan;6
35.15.12.2004;Bakungpringgodani;6
35.15.12.2005;Wonokarang;6
35.15.12.2006;Seduri;6
35.15.12.2007;Bakalanwringinpitu;6
35.15.12.2008;Gagangkepuhsari;6
35.15.12.2009;Suwaluh;6
35.15.12.2010;Watesari;6
35.15.12.2011;Seketi;6
35.15.12.2012;Kemangsen;6
35.15.12.2013;Jabaran;6
35.15.12.2014;Balongbendo;6
35.15.12.2015;Jeruklegi;6
35.15.12.2016;Penambangan;6
35.15.12.2017;Waruberon;6
35.15.12.2018;Bogempinggir;6
35.15.12.2019;Kedungsukodani;6
35.15.12.2020;Bakungtemenggunga n;6
35.15.13;Taman;4
35.15.13.1005;Taman;5
35.15.13.1015;Geluran;5
35.15.13.1017;Kalijaten;5
35.15.13.1018;Ketegan;5
35.15.13.1019;Sepanjang;5
35.15.13.1020;Bebekan;5
35.15.13.1021;Wonocolo;5
35.15.13.1022;Ngelom;5
35.15.13.2001;Bohar;6
35.15.13.2002;Wage;6
35.15.13.2003;Kedungturi;6
35.15.13.2004;Jemundo;6
35.15.13.2006;Sadang;6
35.15.13.2007;Sambibulu;6
35.15.13.2008;Bringinbendo;6
35.15.13.2009;Sidodadi;6
35.15.13.2010;Kramatjegu;6
35.15.13.2011;Trosobo;6
35.15.13.2012;Pertapanmaduretno;6
35.15.13.2013;Tawangsari;6
35.15.13.2014;Gilang;6
35.15.13.2016;Kletek;6
35.15.13.2023;Tanjungsari;6
35.15.13.2024;Krembangan;6
35.15.14;Sukodono;4
35.15.14.2001;Wilayut;6
35.15.14.2002;Kebonagung;6
35.15.14.2003;Anggaswangi;6
35.15.14.2004;Jumputrejo;6
35.15.14.2005;Suruh;6
35.15.14.2006;Pekarungan;6
35.15.14.2007;Pademonegoro;6
35.15.14.2008;Cangkringsari;6
35.15.14.2009;Jogosatru;6
35.15.14.2010;Ngaresrejo;6
35.15.14.2011;Sambungrejo;6
35.15.14.2012;Plumbungan;6
35.15.14.2013;Sukodono;6
35.15.14.2014;Kloposepuluh;6
35.15.14.2015;Masanganwetan;6
35.15.14.2016;Suko;6
35.15.14.2017;Masangankulon;6
35.15.14.2018;Panjunan;6
35.15.14.2019;Bangsri;6
35.15.15;Buduran;4
35.15.15.2001;Entalsewu;6
35.15.15.2002;Pagerwojo;6
35.15.15.2003;Sidokerto;6
35.15.15.2004;Buduran;6
35.15.15.2005;Siwalanpanji;6
35.15.15.2006;Sidomulyo;6
35.15.15.2007;Prasung;6
35.15.15.2008;Sawohan;6
35.15.15.2009;Damarsi;6
35.15.15.2010;Dukuhtengah;6
35.15.15.2011;Banjarsari;6
35.15.15.2012;Wadungasih;6
35.15.15.2013;Banjarkemantren;6
35.15.15.2014;Sukorejo;6
35.15.15.2015;Sidokepung;6
35.15.16;Gedangan;4
35.15.16.2001;Ganting;6
35.15.16.2002;Karangbong;6
35.15.16.2003;Tebel;6
35.15.16.2004;Kragan;6
35.15.16.2005;Gemurung;6
35.15.16.2006;Punggul;6
35.15.16.2007;Wedi;6
35.15.16.2008;Ketajen;6
35.15.16.2009;Gedangan;6
35.15.16.2010;Sruni;6
35.15.16.2011;Keboansikep;6
35.15.16.2012;Keboananom;6
35.15.16.2013;Bangah;6
35.15.16.2014;Sawotratap;6
35.15.16.2015;Semambung;6
35.15.17;Sedati;4
35.15.17.2001;Kwangsan;6
35.15.17.2002;Pepe;6
35.15.17.2003;Buncitan;6
35.15.17.2004;Kalanganyar;6
35.15.17.2005;Tambakcemandi;6
35.15.17.2006;Gisikcemandi;6
35.15.17.2007;Cemandi;6
35.15.17.2008;Pulungan;6
35.15.17.2009;Betro;6
35.15.17.2010;Sedatiagung;6
35.15.17.2011;Sedatigede;6
35.15.17.2012;Pabean;6
35.15.17.2013;Semampir;6
35.15.17.2014;Pranti;6
35.15.17.2015;Segorotambak;6
35.15.17.2016;Banjarkemuning;6
35.15.18;Waru;4
35.15.18.2001;Pepelegi;6
35.15.18.2002;Waru;6
35.15.18.2003;Kureksari;6
35.15.18.2004;Ngingas;6
35.15.18.2005;Tropodo;6
35.15.18.2006;Tambaksawah;6
35.15.18.2007;Tambakrejo;6
35.15.18.2008;Tambakoso;6
35.15.18.2009;Tambaksumur;6
35.15.18.2010;Wadungasri;6
35.15.18.2011;Kepuhkiriman;6
35.15.18.2012;Berbek;6
35.15.18.2013;Wedoro;6
35.15.18.2014;Janti;6
35.15.18.2015;Kedungrejo;6
35.15.18.2016;Medaeng;6
35.15.18.2017;Bungurasih;6
35.16;Kabupaten Mojokerto;2
35.16.01;Jatirejo;4
35.16.01.2001;Tawangrejo;6
35.16.01.2002;Rejosari;6
35.16.01.2003;Jembul;6
35.16.01.2004;Manting;6
35.16.01.2005;Sumberjati;6
35.16.01.2006;Lebakjabung;6
35.16.01.2007;Bleberan;6
35.16.01.2008;Sumberagung;6
35.16.01.2009;Baureno;6
35.16.01.2010;Jatirejo;6
35.16.01.2011;Dukuhngarjo;6
35.16.01.2012;Gading;6
35.16.01.2013;Kumitir;6
35.16.01.2014;Sumengko;6
35.16.01.2015;Gebangsari;6
35.16.01.2016;Dinoyo;6
35.16.01.2017;Padangasri;6
35.16.01.2018;Mojogeneng;6
35.16.01.2019;Karangjeruk;6
35.16.02;Gondang;4
35.16.02.2001;Gumeng;6
35.16.02.2002;Begaganlimo;6
35.16.02.2003;Kalikatir;6
35.16.02.2004;Dilem;6
35.16.02.2005;Ngembat;6
35.16.02.2006;Jatidukuh;6
35.16.02.2007;Bening;6
35.16.02.2008;Karangkuten;6
35.16.02.2009;Tawar;6
35.16.02.2010;Pohjejer;6
35.16.02.2011;Wonoploso;6
35.16.02.2012;Pugeran;6
35.16.02.2013;Gondang;6
35.16.02.2014;Kebontunggul;6
35.16.02.2015;Kemasantani;6
35.16.02.2016;Padi;6
35.16.02.2017;Bakalan;6
35.16.02.2018;Centong;6
35.16.03;Pacet;4
35.16.03.2001;Kemiri;6
35.16.03.2002;Wiyu;6
35.16.03.2003;Kesimantengah;6
35.16.03.2004;Sajen;6
35.16.03.2005;Pacet;6
35.16.03.2006;Padusan;6
35.16.03.2007;Cepokolimo;6
35.16.03.2008;Claket;6
35.16.03.2009;Cembor;6
35.16.03.2010;Nogosari;6
35.16.03.2011;Kembangbelor;6
35.16.03.2012;Mojokembang;6
35.16.03.2013;Bendunganjati;6
35.16.03.2014;Petak;6
35.16.03.2015;Candiwatu;6
35.16.03.2016;Warugunung;6
35.16.03.2017;Tanjungkenongo;6
35.16.03.2018;Sumberkembar;6
35.16.03.2019;Kuripansari;6
35.16.03.2020;Pandanarum;6
35.16.04;Trawas;4
35.16.04.2001;Ketapanrame;6
35.16.04.2002;Trawas;6
35.16.04.2003;Selotapak;6
35.16.04.2004;Tamiajeng;6
35.16.04.2005;Kesiman;6
35.16.04.2006;Belik;6
35.16.04.2007;Duyung;6
35.16.04.2008;Penanggungan;6
35.16.04.2009;Kedungudi;6
35.16.04.2010;Sukosari;6
35.16.04.2011;Jatijejer;6
35.16.04.2012;Sugeng;6
35.16.04.2013;Seloliman;6
